YEAR,MO,DY,HR,T2M,QV2M
2023,2,4,4,22.26,15.44
2023,2,4,5,21.98,15.26
2023,2,4,6,22.79,15.62
2023,2,4,7,25.01,15.5
2023,2,4,8,27.71,15.32
2023,2,4,9,29.9,15.08
2023,2,4,10,31.44,14.83
2023,2,4,11,32.47,14.77
2023,2,4,12,33.15,14.83
2023,2,4,13,33.55,14.89
2023,2,4,14,33.51,14.95
2023,2,4,15,32.94,15.2
2023,2,4,16,31.57,15.62
2023,2,4,17,28.45,16.97
2023,2,4,18,26.74,16.11
2023,2,4,19,25.86,15.93
2023,2,4,20,25.1,16.05
2023,2,4,21,24.48,16.11
2023,2,4,22,23.93,16.05
2023,2,4,23,23.37,15.87
2023,2,5,0,22.82,15.56
2023,2,5,1,22.27,15.26
2023,2,5,2,21.77,14.89
2023,2,5,3,21.31,14.59
2023,2,5,4,20.9,14.34
2023,2,5,5,20.63,14.16
2023,2,5,6,21.64,14.53
2023,2,5,7,24.15,14.59
2023,2,5,8,27.01,14.65
2023,2,5,9,29.5,14.59
2023,2,5,10,31.3,14.4
2023,2,5,11,32.51,14.34
2023,2,5,12,33.26,14.28
2023,2,5,13,33.57,14.34
2023,2,5,14,33.5,14.4
2023,2,5,15,33.0,14.53
2023,2,5,16,32.06,14.89
2023,2,5,17,28.66,16.66
2023,2,5,18,26.43,15.93
2023,2,5,19,25.48,15.99
2023,2,5,20,24.62,16.3
2023,2,5,21,23.94,16.42
2023,2,5,22,23.4,16.42
2023,2,5,23,22.96,16.48
2023,2,6,0,22.57,16.54
2023,2,6,1,22.19,16.48
2023,2,6,2,21.9,16.3
2023,2,6,3,21.64,16.05
2023,2,6,4,21.38,15.75
2023,2,6,5,21.05,15.44
2023,2,6,6,21.76,15.38
2023,2,6,7,23.95,15.5
2023,2,6,8,27.55,14.95
2023,2,6,9,30.4,14.59
2023,2,6,10,31.78,14.83
2023,2,6,11,32.76,15.01
2023,2,6,12,33.42,15.08
2023,2,6,13,33.71,15.01
2023,2,6,14,33.62,14.95
2023,2,6,15,33.19,14.95
2023,2,6,16,32.17,15.32
2023,2,6,17,28.97,16.85
2023,2,6,18,26.84,15.99
2023,2,6,19,25.84,16.05
2023,2,6,20,24.87,16.48
2023,2,6,21,24.24,16.78
2023,2,6,22,23.79,16.97
2023,2,6,23,23.4,17.09
2023,2,7,0,23.04,17.09
2023,2,7,1,22.68,17.09
2023,2,7,2,22.4,17.03
2023,2,7,3,22.18,16.91
2023,2,7,4,22.0,16.85
2023,2,7,5,21.92,16.72
2023,2,7,6,22.95,16.91
2023,2,7,7,25.4,16.85
2023,2,7,8,28.56,15.99
2023,2,7,9,31.04,15.87
2023,2,7,10,32.5,15.99
2023,2,7,11,33.52,15.81
2023,2,7,12,34.16,15.56
2023,2,7,13,34.3,15.32
2023,2,7,14,34.13,15.08
2023,2,7,15,33.29,15.14
2023,2,7,16,31.63,15.87
2023,2,7,17,28.77,16.66
2023,2,7,18,27.09,16.54
2023,2,7,19,26.04,17.03
2023,2,7,20,25.26,17.52
2023,2,7,21,24.73,17.76
2023,2,7,22,24.29,17.82
2023,2,7,23,23.93,17.76
2023,2,8,0,23.54,17.64
2023,2,8,1,23.13,17.46
2023,2,8,2,22.76,17.21
2023,2,8,3,22.41,16.97
2023,2,8,4,22.16,16.72
2023,2,8,5,22.19,16.54
2023,2,8,6,23.01,16.66
2023,2,8,7,25.37,16.48
2023,2,8,8,28.26,15.93
2023,2,8,9,30.45,15.62
2023,2,8,10,31.9,15.56
2023,2,8,11,32.91,15.5
2023,2,8,12,33.64,15.32
2023,2,8,13,34.04,15.14
2023,2,8,14,34.01,14.95
2023,2,8,15,33.41,15.01
2023,2,8,16,32.47,15.38
2023,2,8,17,29.76,17.58
2023,2,8,18,27.99,17.27
2023,2,8,19,27.15,17.21
2023,2,8,20,26.44,17.58
2023,2,8,21,25.83,17.88
2023,2,8,22,25.34,17.88
2023,2,8,23,24.94,17.64
2023,2,9,0,24.48,17.21
2023,2,9,1,23.93,16.72
2023,2,9,2,23.4,16.3
2023,2,9,3,22.94,15.99
2023,2,9,4,22.58,15.81
2023,2,9,5,22.29,15.69
2023,2,9,6,23.23,15.93
2023,2,9,7,25.83,15.99
2023,2,9,8,28.46,15.93
2023,2,9,9,30.48,15.69
2023,2,9,10,32.16,15.32
2023,2,9,11,33.45,14.77
2023,2,9,12,34.21,14.4
2023,2,9,13,34.53,14.1
2023,2,9,14,34.34,13.85
2023,2,9,15,33.62,13.85
2023,2,9,16,32.21,14.47
2023,2,9,17,28.78,15.69
2023,2,9,18,26.89,15.14
2023,2,9,19,25.95,15.62
2023,2,9,20,25.01,16.42
2023,2,9,21,24.35,16.91
2023,2,9,22,23.82,17.09
2023,2,9,23,23.35,17.21
2023,2,10,0,22.99,17.09
2023,2,10,1,22.65,16.91
2023,2,10,2,22.31,16.6
2023,2,10,3,21.92,16.3
2023,2,10,4,21.49,15.93
2023,2,10,5,21.06,15.56
2023,2,10,6,21.8,15.32
2023,2,10,7,24.25,15.01
2023,2,10,8,27.67,13.79
2023,2,10,9,30.33,13.06
2023,2,10,10,32.32,12.94
2023,2,10,11,33.56,13.0
2023,2,10,12,34.33,12.88
2023,2,10,13,34.65,12.63
2023,2,10,14,34.55,12.45
2023,2,10,15,33.97,12.45
2023,2,10,16,32.69,12.76
2023,2,10,17,28.65,14.71
2023,2,10,18,26.65,14.77
2023,2,10,19,25.67,15.81
2023,2,10,20,24.85,16.72
2023,2,10,21,24.37,17.03
2023,2,10,22,23.93,17.15
2023,2,10,23,23.4,17.09
2023,2,11,0,22.89,16.97
2023,2,11,1,22.46,16.72
2023,2,11,2,22.09,16.48
2023,2,11,3,21.76,16.3
2023,2,11,4,21.46,16.11
2023,2,11,5,21.18,15.87
2023,2,11,6,22.06,15.81
2023,2,11,7,24.57,15.44
2023,2,11,8,28.0,14.34
2023,2,11,9,30.37,14.22
2023,2,11,10,31.98,13.98
2023,2,11,11,33.22,13.73
2023,2,11,12,34.04,13.43
2023,2,11,13,34.37,13.12
2023,2,11,14,34.36,12.88
2023,2,11,15,33.87,12.82
2023,2,11,16,32.82,13.06
2023,2,11,17,29.32,15.62
2023,2,11,18,27.03,15.01
2023,2,11,19,26.02,15.32
2023,2,11,20,25.04,16.3
2023,2,11,21,24.26,17.03
2023,2,11,22,23.74,17.46
2023,2,11,23,23.34,17.58
2023,2,12,0,23.01,17.52
2023,2,12,1,22.88,17.4
2023,2,12,2,22.84,17.27
2023,2,12,3,22.67,17.09
2023,2,12,4,22.35,16.85
2023,2,12,5,21.84,16.54
2023,2,12,6,22.53,16.36
2023,2,12,7,24.81,15.93
2023,2,12,8,28.01,15.01
2023,2,12,9,30.73,14.22
2023,2,12,10,32.47,13.85
2023,2,12,11,33.78,13.73
2023,2,12,12,34.65,13.73
2023,2,12,13,35.05,13.61
2023,2,12,14,35.01,13.55
2023,2,12,15,34.33,13.67
2023,2,12,16,32.86,14.22
2023,2,12,17,29.41,15.81
2023,2,12,18,27.56,15.62
2023,2,12,19,26.49,16.48
2023,2,12,20,25.59,17.33
2023,2,12,21,25.01,17.82
2023,2,12,22,24.56,18.07
2023,2,12,23,24.17,18.13
2023,2,13,0,23.84,18.13
2023,2,13,1,23.55,18.07
2023,2,13,2,23.29,18.01
2023,2,13,3,23.08,17.94
2023,2,13,4,22.81,17.82
2023,2,13,5,22.61,17.7
2023,2,13,6,23.66,17.76
2023,2,13,7,25.84,17.52
2023,2,13,8,28.27,16.78
2023,2,13,9,30.89,15.99
2023,2,13,10,32.72,15.44
2023,2,13,11,34.03,14.71
2023,2,13,12,34.86,13.92
2023,2,13,13,35.08,13.31
2023,2,13,14,34.35,12.76
2023,2,13,15,33.21,12.88
2023,2,13,16,31.69,13.43
2023,2,13,17,28.48,14.34
2023,2,13,18,26.55,14.89
2023,2,13,19,25.69,15.93
2023,2,13,20,24.98,16.78
2023,2,13,21,24.41,17.33
2023,2,13,22,23.91,17.64
2023,2,13,23,23.55,17.7
2023,2,14,0,23.33,17.7
2023,2,14,1,23.08,17.64
2023,2,14,2,22.9,17.58
2023,2,14,3,22.76,17.52
2023,2,14,4,22.69,17.4
2023,2,14,5,22.66,17.27
2023,2,14,6,23.42,17.4
2023,2,14,7,25.15,17.09
2023,2,14,8,27.01,16.3
2023,2,14,9,28.89,15.56
2023,2,14,10,30.37,15.08
2023,2,14,11,31.59,14.83
2023,2,14,12,32.42,14.65
2023,2,14,13,32.72,14.53
2023,2,14,14,32.58,14.47
2023,2,14,15,32.08,14.53
2023,2,14,16,30.98,15.08
2023,2,14,17,28.49,16.42
2023,2,14,18,27.06,15.75
2023,2,14,19,26.15,15.87
2023,2,14,20,25.3,16.36
2023,2,14,21,24.8,16.66
2023,2,14,22,24.58,16.66
2023,2,14,23,24.23,16.72
2023,2,15,0,23.86,16.72
2023,2,15,1,23.47,16.6
2023,2,15,2,23.23,16.48
2023,2,15,3,23.08,16.3
2023,2,15,4,22.84,16.17
2023,2,15,5,22.54,16.05
2023,2,15,6,22.98,16.11
2023,2,15,7,24.84,15.56
2023,2,15,8,27.16,14.77
2023,2,15,9,29.5,14.1
2023,2,15,10,31.59,13.55
2023,2,15,11,33.15,13.24
2023,2,15,12,34.1,13.0
2023,2,15,13,34.44,12.82
2023,2,15,14,34.21,12.63
2023,2,15,15,33.23,12.76
2023,2,15,16,31.7,13.43
2023,2,15,17,29.02,14.95
2023,2,15,18,27.46,14.65
2023,2,15,19,26.74,14.4
2023,2,15,20,25.83,14.1
2023,2,15,21,24.89,14.04
2023,2,15,22,23.97,14.04
2023,2,15,23,23.13,13.98
2023,2,16,0,22.44,13.92
2023,2,16,1,21.85,13.79
2023,2,16,2,21.41,13.55
2023,2,16,3,21.16,13.18
2023,2,16,4,21.05,12.94
2023,2,16,5,20.91,12.76
2023,2,16,6,21.88,13.18
2023,2,16,7,24.79,12.82
2023,2,16,8,27.18,12.88
2023,2,16,9,29.26,13.0
2023,2,16,10,31.18,13.06
2023,2,16,11,32.71,13.0
2023,2,16,12,33.75,12.94
2023,2,16,13,34.29,12.88
2023,2,16,14,34.3,12.76
2023,2,16,15,33.71,12.63
2023,2,16,16,32.16,13.18
2023,2,16,17,29.26,14.77
2023,2,16,18,27.4,14.28
2023,2,16,19,26.44,13.98
2023,2,16,20,25.48,13.79
2023,2,16,21,24.48,13.67
2023,2,16,22,23.62,13.55
2023,2,16,23,22.87,13.43
2023,2,17,0,22.26,13.43
2023,2,17,1,21.78,13.37
2023,2,17,2,21.37,13.37
2023,2,17,3,21.0,13.24
2023,2,17,4,20.75,13.18
2023,2,17,5,20.5,13.12
2023,2,17,6,21.37,13.18
2023,2,17,7,24.17,13.12
2023,2,17,8,27.38,13.43
2023,2,17,9,29.83,13.67
2023,2,17,10,31.88,13.85
2023,2,17,11,33.44,13.98
2023,2,17,12,34.4,14.04
2023,2,17,13,34.71,13.85
2023,2,17,14,34.55,13.73
2023,2,17,15,33.89,13.61
2023,2,17,16,32.69,13.98
2023,2,17,17,30.13,16.17
2023,2,17,18,28.17,16.11
2023,2,17,19,27.27,15.99
2023,2,17,20,26.46,16.48
2023,2,17,21,25.92,16.91
2023,2,17,22,25.62,16.97
2023,2,17,23,25.24,16.97
2023,2,18,0,24.84,16.85
2023,2,18,1,24.55,16.6
2023,2,18,2,24.28,16.36
2023,2,18,3,23.98,16.17
2023,2,18,4,23.59,15.99
2023,2,18,5,23.22,15.81
2023,2,18,6,23.66,15.5
2023,2,18,7,25.46,14.65
2023,2,18,8,28.08,14.1
2023,2,18,9,30.66,14.04
2023,2,18,10,32.49,14.04
2023,2,18,11,33.73,14.04
2023,2,18,12,34.56,14.04
2023,2,18,13,34.9,13.92
2023,2,18,14,34.73,13.79
2023,2,18,15,34.12,13.67
2023,2,18,16,32.99,13.92
2023,2,18,17,31.23,15.38
2023,2,18,18,29.03,17.09
2023,2,18,19,27.9,16.17
2023,2,18,20,27.02,16.17
2023,2,18,21,26.26,16.48
2023,2,18,22,25.69,16.85
2023,2,18,23,25.24,17.4
2023,2,19,0,25.13,17.58
2023,2,19,1,25.15,17.27
2023,2,19,2,25.04,17.15
2023,2,19,3,24.73,17.03
2023,2,19,4,24.44,16.78
2023,2,19,5,24.18,16.6
2023,2,19,6,24.68,16.85
2023,2,19,7,27.18,15.87
2023,2,19,8,29.74,15.01
2023,2,19,9,31.73,14.71
2023,2,19,10,33.2,14.34
2023,2,19,11,34.33,13.92
2023,2,19,12,35.06,13.49
2023,2,19,13,35.3,13.18
2023,2,19,14,35.13,12.94
2023,2,19,15,34.24,12.88
2023,2,19,16,33.12,13.37
2023,2,19,17,30.98,15.56
2023,2,19,18,28.71,15.99
2023,2,19,19,27.55,15.56
2023,2,19,20,26.35,16.11
2023,2,19,21,25.51,16.66
2023,2,19,22,25.05,16.97
2023,2,19,23,24.82,17.21
2023,2,20,0,24.82,17.09
2023,2,20,1,24.53,17.15
2023,2,20,2,24.11,16.85
2023,2,20,3,23.8,16.36
2023,2,20,4,23.58,15.93
2023,2,20,5,23.4,15.56
2023,2,20,6,23.87,15.5
2023,2,20,7,25.51,14.34
2023,2,20,8,27.51,13.67
2023,2,20,9,29.79,13.31
2023,2,20,10,32.01,13.0
2023,2,20,11,33.4,12.94
2023,2,20,12,34.2,12.88
2023,2,20,13,34.51,12.82
2023,2,20,14,34.32,12.76
2023,2,20,15,33.72,12.7
2023,2,20,16,32.67,13.18
2023,2,20,17,30.16,15.69
2023,2,20,18,28.27,15.32
2023,2,20,19,27.26,15.38
2023,2,20,20,26.34,15.99
2023,2,20,21,25.74,16.54
2023,2,20,22,25.48,16.66
2023,2,20,23,25.08,16.3
2023,2,21,0,24.58,15.44
2023,2,21,1,23.72,14.59
2023,2,21,2,22.9,13.85
2023,2,21,3,22.15,13.37
2023,2,21,4,21.66,12.94
2023,2,21,5,21.72,12.57
2023,2,21,6,22.72,12.51
2023,2,21,7,25.12,11.9
2023,2,21,8,27.65,11.72
2023,2,21,9,30.05,11.6
2023,2,21,10,32.24,11.41
2023,2,21,11,33.76,11.35
2023,2,21,12,34.63,11.35
2023,2,21,13,35.05,11.23
2023,2,21,14,35.01,11.17
2023,2,21,15,34.48,11.05
2023,2,21,16,33.35,11.41
2023,2,21,17,30.4,14.16
2023,2,21,18,27.86,14.71
2023,2,21,19,26.76,14.95
2023,2,21,20,25.9,15.5
2023,2,21,21,25.17,16.11
2023,2,21,22,24.83,16.66
2023,2,21,23,24.76,16.54
2023,2,22,0,24.2,16.24
2023,2,22,1,23.82,15.44
2023,2,22,2,23.45,14.83
2023,2,22,3,23.17,14.4
2023,2,22,4,22.8,14.1
2023,2,22,5,22.46,13.98
2023,2,22,6,22.95,13.49
2023,2,22,7,25.01,12.88
2023,2,22,8,27.83,12.76
2023,2,22,9,30.51,12.76
2023,2,22,10,32.34,12.7
2023,2,22,11,33.61,12.51
2023,2,22,12,34.48,12.33
2023,2,22,13,34.9,12.08
2023,2,22,14,34.87,11.96
2023,2,22,15,34.36,11.84
2023,2,22,16,33.3,12.02
2023,2,22,17,30.63,14.53
2023,2,22,18,28.36,14.89
2023,2,22,19,27.23,14.95
2023,2,22,20,26.35,15.38
2023,2,22,21,25.55,15.87
2023,2,22,22,25.19,16.17
2023,2,22,23,25.23,15.99
2023,2,23,0,24.87,15.81
2023,2,23,1,24.39,15.44
2023,2,23,2,23.79,15.2
2023,2,23,3,23.25,14.83
2023,2,23,4,22.88,14.53
2023,2,23,5,22.64,14.34
2023,2,23,6,23.65,14.34
2023,2,23,7,26.37,13.61
2023,2,23,8,28.71,13.55
2023,2,23,9,30.93,13.43
2023,2,23,10,32.72,13.24
2023,2,23,11,34.01,12.94
2023,2,23,12,34.93,12.57
2023,2,23,13,35.42,12.33
2023,2,23,14,35.45,12.08
2023,2,23,15,34.97,11.9
2023,2,23,16,33.84,12.02
2023,2,23,17,31.12,14.65
2023,2,23,18,28.76,14.53
2023,2,23,19,27.5,14.71
2023,2,23,20,26.36,15.26
2023,2,23,21,25.53,15.62
2023,2,23,22,24.69,16.05
2023,2,23,23,24.18,16.36
2023,2,24,0,23.77,16.48
2023,2,24,1,23.43,16.36
2023,2,24,2,23.12,16.24
2023,2,24,3,22.8,16.11
2023,2,24,4,22.5,15.99
2023,2,24,5,22.24,15.87
2023,2,24,6,23.12,15.81
2023,2,24,7,25.77,15.01
2023,2,24,8,28.37,14.28
2023,2,24,9,30.78,13.37
2023,2,24,10,32.62,12.82
2023,2,24,11,34.08,12.39
2023,2,24,12,35.14,12.08
2023,2,24,13,35.77,11.9
2023,2,24,14,35.77,11.72
2023,2,24,15,35.19,11.6
2023,2,24,16,33.89,11.9
2023,2,24,17,30.42,15.2
2023,2,24,18,27.72,14.65
2023,2,24,19,26.5,14.59
2023,2,24,20,25.52,15.2
2023,2,24,21,25.0,15.62
2023,2,24,22,24.19,15.32
2023,2,24,23,23.26,14.28
2023,2,25,0,22.33,13.43
2023,2,25,1,21.39,12.7
2023,2,25,2,20.64,12.15
2023,2,25,3,20.13,11.78
2023,2,25,4,19.72,11.47
2023,2,25,5,19.3,11.35
2023,2,25,6,20.25,11.47
2023,2,25,7,23.02,10.99
2023,2,25,8,25.56,10.99
2023,2,25,9,28.09,10.86
2023,2,25,10,30.83,10.25
2023,2,25,11,32.73,9.95
2023,2,25,12,33.94,9.7
2023,2,25,13,34.58,9.52
2023,2,25,14,34.72,9.4
2023,2,25,15,34.24,9.34
2023,2,25,16,33.01,9.89
2023,2,25,17,29.44,12.45
2023,2,25,18,27.31,12.27
2023,2,25,19,26.82,11.9
2023,2,25,20,25.9,11.72
2023,2,25,21,24.55,11.72
2023,2,25,22,23.3,11.66
2023,2,25,23,22.3,11.66
2023,2,26,0,21.48,11.66
2023,2,26,1,20.85,11.72
2023,2,26,2,20.35,11.72
2023,2,26,3,19.97,11.72
2023,2,26,4,19.67,11.72
2023,2,26,5,19.44,11.72
2023,2,26,6,20.9,11.84
2023,2,26,7,24.33,11.6
2023,2,26,8,27.24,11.35
2023,2,26,9,29.6,11.17
2023,2,26,10,31.61,11.11
2023,2,26,11,33.14,10.99
2023,2,26,12,34.26,10.93
2023,2,26,13,34.92,10.86
2023,2,26,14,34.98,10.86
2023,2,26,15,34.4,10.93
2023,2,26,16,32.98,11.35
2023,2,26,17,30.15,12.39
2023,2,26,18,28.18,12.27
2023,2,26,19,26.98,11.96
2023,2,26,20,25.6,11.9
2023,2,26,21,24.4,11.84
2023,2,26,22,23.49,11.72
2023,2,26,23,22.84,11.72
2023,2,27,0,22.28,11.78
2023,2,27,1,21.77,11.84
2023,2,27,2,21.15,11.9
2023,2,27,3,20.77,11.9
2023,2,27,4,20.45,11.96
2023,2,27,5,20.19,11.96
2023,2,27,6,21.01,11.9
2023,2,27,7,24.11,11.78
2023,2,27,8,27.47,11.9
2023,2,27,9,30.23,12.21
2023,2,27,10,32.15,12.51
2023,2,27,11,33.94,12.76
2023,2,27,12,35.26,12.94
2023,2,27,13,35.87,13.06
2023,2,27,14,35.51,13.12
2023,2,27,15,34.59,13.24
2023,2,27,16,33.37,13.67
2023,2,27,17,31.15,15.87
2023,2,27,18,29.55,16.78
2023,2,27,19,28.8,16.85
2023,2,27,20,28.03,16.54
2023,2,27,21,27.23,15.75
2023,2,27,22,26.44,15.08
2023,2,27,23,25.78,14.59
2023,2,28,0,25.06,14.34
2023,2,28,1,24.37,14.28
2023,2,28,2,23.78,14.22
2023,2,28,3,23.32,14.22
2023,2,28,4,22.93,14.34
2023,2,28,5,22.61,14.47
2023,2,28,6,23.26,14.16
2023,2,28,7,25.87,13.85
2023,2,28,8,28.4,13.79
2023,2,28,9,30.73,13.79
2023,2,28,10,33.01,13.67
2023,2,28,11,34.8,13.43
2023,2,28,12,35.99,13.31
2023,2,28,13,36.41,13.24
2023,2,28,14,35.91,13.18
2023,2,28,15,34.9,13.31
2023,2,28,16,33.58,13.79
2023,2,28,17,31.48,15.87
2023,2,28,18,29.9,16.66
2023,2,28,19,29.03,16.66
2023,2,28,20,28.41,16.85
2023,2,28,21,27.69,16.6
2023,2,28,22,27.05,15.93
2023,2,28,23,26.48,15.14
2023,3,1,0,25.76,14.59
2023,3,1,1,25.05,14.4
2023,3,1,2,24.49,14.34
2023,3,1,3,24.06,14.34
2023,3,1,4,23.99,14.22
2023,3,1,5,24.08,13.85
2023,3,1,6,24.16,14.1
2023,3,1,7,25.64,13.37
2023,3,1,8,27.28,12.82
2023,3,1,9,28.86,12.63
2023,3,1,10,30.33,12.51
2023,3,1,11,31.72,12.33
2023,3,1,12,33.01,12.08
2023,3,1,13,34.02,11.9
2023,3,1,14,34.47,11.78
2023,3,1,15,34.33,11.66
2023,3,1,16,33.58,11.9
2023,3,1,17,31.56,14.22
2023,3,1,18,28.99,15.14
2023,3,1,19,27.65,14.95
2023,3,1,20,26.78,15.14
2023,3,1,21,26.0,15.32
2023,3,1,22,25.27,15.14
2023,3,1,23,24.69,14.83
2023,3,2,0,24.11,14.47
2023,3,2,1,23.51,14.1
2023,3,2,2,22.98,13.79
2023,3,2,3,22.55,13.55
2023,3,2,4,22.52,13.31
2023,3,2,5,22.43,13.18
2023,3,2,6,23.1,13.24
2023,3,2,7,25.04,12.51
2023,3,2,8,27.28,12.27
2023,3,2,9,29.56,11.96
2023,3,2,10,32.09,11.29
2023,3,2,11,34.27,10.86
2023,3,2,12,35.76,10.5
2023,3,2,13,36.64,10.19
2023,3,2,14,36.87,9.95
2023,3,2,15,36.55,9.83
2023,3,2,16,35.38,10.19
2023,3,2,17,31.9,13.37
2023,3,2,18,29.33,13.55
2023,3,2,19,28.01,13.61
2023,3,2,20,26.87,13.06
2023,3,2,21,25.94,12.57
2023,3,2,22,24.91,12.02
2023,3,2,23,23.78,11.66
2023,3,3,0,22.73,11.6
2023,3,3,1,21.92,11.6
2023,3,3,2,21.33,11.54
2023,3,3,3,20.86,11.47
2023,3,3,4,20.69,11.35
2023,3,3,5,20.59,11.23
2023,3,3,6,21.59,11.35
2023,3,3,7,24.32,11.11
2023,3,3,8,27.01,11.29
2023,3,3,9,29.63,11.35
2023,3,3,10,32.01,11.35
2023,3,3,11,33.87,11.11
2023,3,3,12,35.21,10.8
2023,3,3,13,35.87,10.56
2023,3,3,14,36.08,10.31
2023,3,3,15,35.83,10.13
2023,3,3,16,34.64,10.25
2023,3,3,17,31.44,13.24
2023,3,3,18,28.77,13.55
2023,3,3,19,27.6,13.67
2023,3,3,20,26.84,14.16
2023,3,3,21,26.38,14.4
2023,3,3,22,25.17,14.22
2023,3,3,23,24.47,13.61
2023,3,4,0,23.83,13.18
2023,3,4,1,23.17,12.94
2023,3,4,2,22.61,12.76
2023,3,4,3,22.09,12.7
2023,3,4,4,21.66,12.7
2023,3,4,5,21.3,12.7
2023,3,4,6,22.09,12.7
2023,3,4,7,24.18,12.27
2023,3,4,8,26.62,12.02
2023,3,4,9,29.2,11.6
2023,3,4,10,31.6,11.05
2023,3,4,11,33.51,10.38
2023,3,4,12,34.82,9.89
2023,3,4,13,35.55,9.46
2023,3,4,14,35.73,9.16
2023,3,4,15,35.36,8.97
2023,3,4,16,34.3,9.16
2023,3,4,17,31.19,12.02
2023,3,4,18,28.26,12.08
2023,3,4,19,27.16,11.72
2023,3,4,20,26.33,11.41
2023,3,4,21,25.24,11.11
2023,3,4,22,24.07,10.74
2023,3,4,23,22.75,10.62
2023,3,5,0,21.48,10.62
2023,3,5,1,20.55,10.68
2023,3,5,2,20.12,10.62
2023,3,5,3,19.74,10.5
2023,3,5,4,19.3,10.44
2023,3,5,5,18.93,10.44
2023,3,5,6,20.0,10.62
2023,3,5,7,23.07,10.25
2023,3,5,8,25.96,10.13
2023,3,5,9,28.62,10.01
2023,3,5,10,30.94,9.77
2023,3,5,11,32.87,9.28
2023,3,5,12,34.16,8.91
2023,3,5,13,34.74,8.79
2023,3,5,14,34.44,8.79
2023,3,5,15,33.55,8.85
2023,3,5,16,32.33,9.4
2023,3,5,17,29.47,11.84
2023,3,5,18,27.53,11.66
2023,3,5,19,26.58,12.15
2023,3,5,20,25.68,13.0
2023,3,5,21,25.18,13.49
2023,3,5,22,24.5,13.0
2023,3,5,23,23.94,12.33
2023,3,6,0,23.25,11.96
2023,3,6,1,22.52,11.84
2023,3,6,2,21.87,11.72
2023,3,6,3,21.3,11.54
2023,3,6,4,20.83,11.41
2023,3,6,5,20.45,11.41
2023,3,6,6,21.42,11.41
2023,3,6,7,23.74,11.05
2023,3,6,8,26.48,10.8
2023,3,6,9,29.33,10.13
2023,3,6,10,31.94,9.16
2023,3,6,11,33.76,8.73
2023,3,6,12,34.89,8.42
2023,3,6,13,35.4,8.18
2023,3,6,14,35.42,8.0
2023,3,6,15,34.92,7.87
2023,3,6,16,33.62,8.12
2023,3,6,17,30.07,10.07
2023,3,6,18,27.37,10.56
2023,3,6,19,26.15,11.66
2023,3,6,20,25.05,12.7
2023,3,6,21,24.11,13.37
2023,3,6,22,23.84,13.67
2023,3,6,23,23.51,13.49
2023,3,7,0,22.74,13.0
2023,3,7,1,22.14,12.45
2023,3,7,2,21.6,11.96
2023,3,7,3,21.1,11.6
2023,3,7,4,20.63,11.47
2023,3,7,5,20.34,11.47
2023,3,7,6,21.46,11.66
2023,3,7,7,24.37,11.54
2023,3,7,8,27.74,11.05
2023,3,7,9,30.97,10.13
2023,3,7,10,33.25,9.4
2023,3,7,11,34.79,9.03
2023,3,7,12,35.84,8.85
2023,3,7,13,36.33,8.67
2023,3,7,14,36.3,8.61
2023,3,7,15,35.64,8.67
2023,3,7,16,34.09,9.09
2023,3,7,17,30.9,10.56
2023,3,7,18,28.1,11.41
2023,3,7,19,26.41,12.51
2023,3,7,20,25.4,13.43
2023,3,7,21,24.65,13.98
2023,3,7,22,24.01,14.34
2023,3,7,23,23.64,14.53
2023,3,8,0,23.38,14.47
2023,3,8,1,22.87,14.28
2023,3,8,2,22.42,14.04
2023,3,8,3,22.04,13.85
2023,3,8,4,21.62,13.61
2023,3,8,5,21.21,13.55
2023,3,8,6,22.31,13.55
2023,3,8,7,25.53,12.82
2023,3,8,8,28.76,12.33
2023,3,8,9,31.58,11.78
2023,3,8,10,33.7,11.23
2023,3,8,11,35.3,10.68
2023,3,8,12,36.44,10.31
2023,3,8,13,36.96,10.13
2023,3,8,14,36.92,10.07
2023,3,8,15,36.2,10.07
2023,3,8,16,34.57,10.38
2023,3,8,17,31.36,11.54
2023,3,8,18,28.3,12.45
2023,3,8,19,26.34,13.31
2023,3,8,20,25.22,13.67
2023,3,8,21,24.62,13.79
2023,3,8,22,24.09,13.85
2023,3,8,23,23.51,13.98
2023,3,9,0,22.91,14.04
2023,3,9,1,22.51,13.98
2023,3,9,2,22.16,13.79
2023,3,9,3,21.68,13.55
2023,3,9,4,21.11,13.31
2023,3,9,5,20.46,13.18
2023,3,9,6,21.19,13.06
2023,3,9,7,23.92,12.02
2023,3,9,8,27.14,10.56
2023,3,9,9,30.13,9.64
2023,3,9,10,32.58,8.85
2023,3,9,11,34.59,8.0
2023,3,9,12,35.98,7.45
2023,3,9,13,36.62,7.08
2023,3,9,14,36.69,6.9
2023,3,9,15,36.12,6.77
2023,3,9,16,34.67,7.14
2023,3,9,17,30.56,9.46
2023,3,9,18,27.63,10.07
2023,3,9,19,26.46,11.54
2023,3,9,20,25.03,12.76
2023,3,9,21,24.52,13.31
2023,3,9,22,24.55,13.24
2023,3,9,23,23.97,13.06
2023,3,10,0,23.43,12.82
2023,3,10,1,22.9,12.57
2023,3,10,2,22.22,12.27
2023,3,10,3,21.57,12.02
2023,3,10,4,21.12,11.84
2023,3,10,5,20.55,11.72
2023,3,10,6,21.41,11.78
2023,3,10,7,24.09,11.29
2023,3,10,8,26.86,10.86
2023,3,10,9,29.63,10.5
